IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2018,false,,,,,,,,,,,,,18.47,,,,,,18.47,,Only use in the public sector reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,PRT,Portugal,Year,2018,false,,,,,,,,,,,,,19.05,,,,,,19.05,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,BLR,Belarus,Year,2018,false,,,,,,,,,,,,,19.09,,,,,,19.09,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2018,false,,,,,,,,,,,,,19.4,,,,,,19.4,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ISL,Iceland,Year,2018,false,,,,,,,,,,,,,19.73,,,,,,19.73,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2018,false,,,,,,,,,,,,,19.77,,,,,,19.77,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,false,,,,,,,,,,,,,20.3,,,,,,20.3,,Only consumption in the public sector reported,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,HRV,Croatia,Year,2018,false,,,,,,,,,,,,,20.35,,,,,,20.35,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,GEO,Georgia,Year,2018,false,,,,,,,,,,,,,20.75,,,,,,20.75,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2018,false,,,,,,,,,,,,,21.04,,,,,,21.04,,For antibiotics: only J01 reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,MLT,Malta,Year,2018,false,,,,,,,,,,,,,21.4,,,,,,21.4,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AMR,Americas,Country,COL,Colombia,Year,2018,false,,,,,,,,,,,,,22.27,,,,,,22.27,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,IRL,Ireland,Year,2018,false,,,,,,,,,,,,,22.33,,,,,,22.33,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,BEL,Belgium,Year,2018,false,,,,,,,,,,,,,22.41,,,,,,22.41,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,BEN,Benin,Year,2018,false,,,,,,,,,,,,,23.17,,,,,,23.17,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ITA,Italy,Year,2018,false,,,,,,,,,,,,,23.57,,,,,,23.57,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,POL,Poland,Year,2018,false,,,,,,,,,,,,,24.7,,,,,,24.7,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2018,false,,,,,,,,,,,,,25.23,,,,,,25.23,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,FRA,France,Year,2018,false,,,,,,,,,,,,,25.38,,,,,,25.38,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ROU,Romania,Year,2018,false,,,,,,,,,,,,,25.79,,,,,,25.79,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ESP,Spain,Year,2018,false,,,,,,,,,,,,,26.66,,,,,,26.66,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2018,false,,,,,,,,,,,,,27.11,,,,,,27.11,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2018,false,,,,,,,,,,,,,28.04,,,,,,28.04,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2018,false,,,,,,,,,,,,,36.27,,,,,,36.27,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,false,,,,,,,,,,,,,36.6,,,,,,36.6,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,false,,,,,,,,,,,,,47.25,,,,,,47.25,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2018,false,,,,,,,,,,,,,48.15,,,,,,48.15,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2018,false,,,,,,,,,,,,,6.57,,,,,,6.57,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,false,,,,,,,,,,,,,66.6,,,,,,66.6,,Data incomplete since not collected from all sources of data,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2017,false,,,,,,,,,,,,,10.83,,,,,,10.83,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2017,false,,,,,,,,,,,,,11.34,,,,,,11.34,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,SWE,Sweden,Year,2017,false,,,,,,,,,,,,,11.8,,,,,,11.8,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,EST,Estonia,Year,2017,false,,,,,,,,,,,,,11.82,,,,,,11.82,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,AUT,Austria,Year,2017,false,,,,,,,,,,,,,11.99,,,,,,11.99,,Only use in the community reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2017,false,,,,,,,,,,,,,118.9,,,,,,118.93,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,NOR,Norway,Year,2017,false,,,,,,,,,,,,,12.26,,,,,,12.26,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ARM,Armenia,Year,2017,false,,,,,,,,,,,,,12.39,,,,,,12.39,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,DEU,Germany,Year,2017,false,,,,,,,,,,,,,12.56,,,,,,12.56,,Only use in the community reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2017,false,,,,,,,,,,,,,13.24,,,,,,13.24,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,LVA,Latvia,Year,2017,false,,,,,,,,,,,,,14.21,,,,,,14.21,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,FIN,Finland,Year,2017,false,,,,,,,,,,,,,14.93,,,,,,14.93,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,HUN,Hungary,Year,2017,false,,,,,,,,,,,,,15.13,,,,,,15.13,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2017,false,,,,,,,,,,,,,16.26,,,,,,16.26,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,DNK,Denmark,Year,2017,false,,,,,,,,,,,,,16.31,,,,,,16.31,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2017,false,,,,,,,,,,,,,16.38,,,,,,16.38,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2017,false,,,,,,,,,,,,,16.86,,,,,,16.86,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,PRT,Portugal,Year,2017,false,,,,,,,,,,,,,18.25,,,,,,18.25,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2017,false,,,,,,,,,,,,,18.99,,,,,,18.99,,Only use in the public sector reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2017,false,,,,,,,,,,,,,19.51,,,,,,19.51,,For antibiotics: only J01 reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,HRV,Croatia,Year,2017,false,,,,,,,,,,,,,19.83,,,,,,19.83,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ISL,Iceland,Year,2017,false,,,,,,,,,,,,,20.05,,,,,,20.05,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,BLR,Belarus,Year,2017,false,,,,,,,,,,,,,20.12,,,,,,20.12,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,IRL,Ireland,Year,2017,false,,,,,,,,,,,,,20.86,,,,,,20.86,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2017,false,,,,,,,,,,,,,20.97,,,,,,20.97,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,MLT,Malta,Year,2017,false,,,,,,,,,,,,,22.56,,,,,,22.56,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,BEL,Belgium,Year,2017,false,,,,,,,,,,,,,22.89,,,,,,22.89,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ITA,Italy,Year,2017,false,,,,,,,,,,,,,22.95,,,,,,22.95,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,FRA,France,Year,2017,false,,,,,,,,,,,,,24.88,,,,,,24.88,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,GEO,Georgia,Year,2017,false,,,,,,,,,,,,,25.06,,,,,,25.06,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ROU,Romania,Year,2017,false,,,,,,,,,,,,,25.37,,,,,,25.37,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,POL,Poland,Year,2017,false,,,,,,,,,,,,,25.61,,,,,,25.61,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ESP,Spain,Year,2017,false,,,,,,,,,,,,,27.11,,,,,,27.11,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2017,false,,,,,,,,,,,,,27.21,,,,,,27.21,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,BEN,Benin,Year,2017,false,,,,,,,,,,,,,27.37,,,,,,27.37,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2017,false,,,,,,,,,,,,,29.31,,,,,,29.31,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2017,false,,,,,,,,,,,,,29.93,,,,,,29.93,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2017,false,,,,,,,,,,,,,33.72,,,,,,33.72,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2017,false,,,,,,,,,,,,,43.38,,,,,,43.38,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2017,false,,,,,,,,,,,,,50.51,,,,,,50.51,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,MLI,Mali,Year,2017,false,,,,,,,,,,,,,6.71,,,,,,6.71,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2017,false,,,,,,,,,,,,,8.02,,,,,,8.02,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,false,,,,,,,,,,,,,11.23,,,,,,11.23,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,AUT,Austria,Year,2016,false,,,,,,,,,,,,,11.47,,,,,,11.47,,Only use in the community reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,EST,Estonia,Year,2016,false,,,,,,,,,,,,,11.71,,,,,,11.71,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,false,,,,,,,,,,,,,12.17,,,,,,12.17,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,NOR,Norway,Year,2016,false,,,,,,,,,,,,,12.81,,,,,,12.81,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,DEU,Germany,Year,2016,false,,,,,,,,,,,,,12.85,,,,,,12.85,,Only use in the community reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,,,,,,,,,,,,,13.1,,,,,,13.1,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,false,,,,,,,,,,,,,13.64,,,,,,13.64,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,false,,,,,,,,,,,,,14.96,,,,,,14.96,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,false,,,,,,,,,,,,,15.55,,,,,,15.55,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,FIN,Finland,Year,2016,false,,,,,,,,,,,,,16.42,,,,,,16.42,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,,,,,,,,,,,,,16.73,,,,,,16.73,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,false,,,,,,,,,,,,,17.08,,,,,,17.08,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,false,,,,,,,,,,,,,17.13,,,,,,17.13,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,false,,,,,,,,,,,,,18.07,,,,,,18.07,,Only use in the community reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,false,,,,,,,,,,,,,18.87,,,,,,18.87,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,false,,,,,,,,,,,,,19.68,,,,,,19.68,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,MLT,Malta,Year,2016,false,,,,,,,,,,,,,20.96,,,,,,20.96,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,false,,,,,,,,,,,,,21.02,,,,,,21.02,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,AFR,Africa,Country,BEN,Benin,Year,2016,false,,,,,,,,,,,,,21.93,,,,,,21.93,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,false,,,,,,,,,,,,,21.93,,,,,,21.93,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,POL,Poland,Year,2016,false,,,,,,,,,,,,,22,,,,,,22,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,false,,,,,,,,,,,,,22.37,,,,,,22.37,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,false,,,,,,,,,,,,,23.81,,,,,,23.81,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,false,,,,,,,,,,,,,24.31,,,,,,24.31,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ROU,Romania,Year,2016,false,,,,,,,,,,,,,25.2,,,,,,25.2,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,FRA,France,Year,2016,false,,,,,,,,,,,,,25.81,,,,,,25.81,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ITA,Italy,Year,2016,false,,,,,,,,,,,,,26.26,,,,,,26.26,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ESP,Spain,Year,2016,false,,,,,,,,,,,,,27.74,,,,,,27.74,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,,,,,,,,,,,,,28.82,,,,,,28.82,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,false,,,,,,,,,,,,,28.93,,,,,,28.93,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,false,,,,,,,,,,,,,31.17,,,,,,31.17,,For antibiotics: only J01 and P01AB reported,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,false,,,,,,,,,,,,,40.51,,,,,,40.51,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,false,,,,,,,,,,,,,6.77,,,,,,6.77,,,EN,2024-09-17T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,false,,,,,,,,,,,,,8.72,,,,,,8.72,,,EN,2025-09-23T20:30:00.000Z
GLASSAMC_TC,Total use of antibacterials expressed as DDD per 1000 inhabitants per day,numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,false,,,,,,,,,,,,,9.66,,,,,,9.66,,,EN,2025-09-23T20:30:00.000Z
